track_name,artist_name,track_popularity,track_duration_ms,explicit,artist_popularity,artist_followers,primary_genre,release_year,album_type,track_duration_min,popularity_category,true_hit,predicted_hit,similarity_to_popular_song
Going Under,Evanescence,79.0,214946.0,False,75.0,6158071.0,Alternative Metal,2003,album,3.58,High,1,1,0.12625531571109355
Gold,Kiiara,63.0,225882.0,False,58.0,934794.0,Unknown,2016,single,3.76,High,0,0,0.3012320837638497
Gold,Nu,43.0,368571.0,False,55.0,170130.0,Organic House,2020,single,6.14,Medium,0,0,0.42216225754713704
Gold Digger,Kanye West,40.5,207626.0,True,89.0,31042354.5,Rap,2005,album,3.46,Medium,0,1,0.11827849247951144
Gold Dust - Radio Edit,DJ Fresh,61.0,192446.0,False,54.0,273600.0,Drum And Bass,2010,album,3.21,High,0,0,0.3570796002105192
Gold Dust Woman - 2004 Remaster,Fleetwood Mac,67.0,295626.0,False,83.0,13966197.0,Classic Rock,1977,album,4.93,High,1,1,0.1542106873074877
Golden,HUNTR/X,99.0,194607.0,False,87.0,3551538.0,K-Pop,2025,album,3.24,High,1,1,0.0
Golden,Harry Styles,73.0,208906.0,False,80.0,34130771.0,Unknown,2019,album,3.48,High,1,1,0.14047662579669903
Golden Hour,Xander Ward,45.0,190800.0,False,35.0,729.0,Unknown,2025,single,3.18,Medium,0,0,0.6887960231353409
Golden Slumbers - Remastered 2009,The Beatles,66.0,91760.0,False,82.0,30714318.0,Classic Rock,1969,album,1.53,High,0,1,0.1815201497584935
Gone,The Weeknd,48.0,486425.0,True,93.0,112918137.0,Unknown,2012,album,8.11,Medium,0,1,0.42141800776252736
Gone Gone Gone,David Guetta,79.0,198004.0,False,87.0,27141717.0,Edm,2025,single,3.3,High,1,1,0.10829644974767812
Gone Today,SOJA,43.0,238253.0,False,60.0,1163792.0,Reggae,2012,album,3.97,Medium,0,0,0.2820847611376457
"Gone, Gone, Gone",Phillip Phillips,1.0,209693.0,False,60.0,1139141.0,Folk Pop,2013,album,3.49,Low,0,0,0.27736109436384226
Goner,Twenty One Pilots,62.0,236733.0,False,83.0,25762646.0,Unknown,2015,album,3.95,High,0,1,0.1252695082143116
Gonna Know We Were Here,Jason Aldean,59.0,224066.0,False,75.0,7053393.0,Country,2014,album,3.73,Medium,0,1,0.13096208317580663
Gonna Wanna Tonight,Chase Rice,55.0,214949.0,False,56.0,1251973.0,Country,2014,album,3.58,Medium,0,0,0.3160065968134522
Good Days,SZA,72.0,279204.0,True,87.0,33055350.0,R&B,2020,single,4.65,High,1,1,0.1607233096484097
Good Feeling,Flo Rida,67.0,248133.0,False,79.0,8971982.0,Unknown,2011,single,4.14,High,1,1,0.1166896105971403
Good For You,Selena Gomez,71.0,221280.0,False,81.0,53263892.0,Unknown,2015,album,3.69,High,1,1,0.15984883283952697
Good Girl,BURY,53.0,168000.0,False,52.0,21782.0,Dark R&B,2024,single,2.8,Medium,0,0,0.4439519835209609
Good Girl - Sped up,BURY,41.0,149670.0,False,52.0,21748.0,Dark R&B,2024,single,2.49,Medium,0,0,0.4464503363996008
Good Goodbye (feat. Pusha T and Stormzy),Linkin Park,59.0,211413.0,False,88.0,31819030.0,Nu Metal,2017,album,3.52,Medium,0,1,0.11904648155099784
Good Graces,Sabrina Carpenter,77.0,185265.0,True,91.0,26559943.0,Pop,2024,album,3.09,High,1,1,0.11485492439997583
Good Hit,Jennifer Lopez,30.0,244666.0,False,74.0,13710072.0,Unknown,2011,album,4.08,Low,0,0,0.16196645965412076
Good In Bed,Dua Lipa,46.0,218754.0,True,85.0,46895665.0,Pop,2020,album,3.65,Medium,0,1,0.14227558659982745
Good In Goodbye,Madison Beer,66.0,141949.0,True,74.0,8493078.0,Unknown,2021,album,2.37,High,0,0,0.15337365777675901
Good Life,OneRepublic,74.0,253306.0,True,81.0,18700851.0,Soft Pop,2009,album,4.22,High,1,1,0.13071009464877492
Good Looking,Suki Waterhouse,36.5,214800.0,False,68.0,1393011.0,Unknown,2022,single,3.58,Medium,0,0,0.19814726890209305
Good Love,L. Charlemagne,12.0,198000.0,False,2.0,33.0,Drumstep,2025,album,3.3,Low,0,0,1.0490711838169717
"Good Luck, Babe!",Chappell Roan,89.0,218423.0,False,82.0,7305071.0,Unknown,2024,single,3.64,High,1,1,0.07012482818452379
"Good Luck, Babe!",midnight Berlin,42.0,106115.0,False,42.0,4171.0,Hypertechno,2024,single,1.77,Medium,0,0,0.586608032790368
Good News,Mac Miller,69.0,342040.0,False,81.0,12177441.0,Unknown,2020,album,5.7,High,1,1,0.20892810452613012
Good Omens Opening Title,David Arnold,0.0,131551.0,False,50.0,42445.0,Soundtrack,2019,album,2.19,Low,0,0,0.4459654713511091
Good Time,Owl City,76.0,205933.0,False,66.0,2503055.0,Unknown,2012,album,3.43,High,1,0,0.21132856620474963
Good Time Gone,Lexie Stevenson,53.0,204480.0,False,34.0,103.0,Unknown,2025,single,3.41,Medium,0,0,0.7677848286004193
Good To You,Lila Wilde,29.0,190748.0,False,13.0,687.0,Unknown,2025,single,3.18,Low,0,0,0.8686183488746404
Good Without,Mimi Webb,55.0,182856.0,False,57.0,388088.0,Unknown,2021,album,3.05,Medium,0,0,0.3226248711628625
Good and Broken,Miley Cyrus,32.0,175080.0,False,81.0,26561582.0,Unknown,2007,album,2.92,Medium,0,1,0.12515754504700327
Good as Hell,Lizzo,68.0,159735.0,False,68.0,5739313.0,Unknown,2019,album,2.66,High,1,0,0.1968235737943282
Goodbye,Sabrina Carpenter,84.0,225084.0,True,91.0,26559943.0,Pop,2025,album,3.75,High,1,1,0.12081146618746337
Goodbye Brother,Ramin Djawadi,57.0,187280.0,False,65.0,718254.0,Soundtrack,2011,album,3.12,Medium,0,0,0.23604234686295197
Goodbye For Now,Olivia Cox,33.0,210130.0,False,18.0,1263.0,Hipdut,2025,single,3.5,Medium,0,0,0.8093118269976436
Goodbyes (feat. Young Thug),Post Malone,76.0,174853.0,True,85.0,47716988.0,Unknown,2019,album,2.91,High,1,1,0.14194040269237654
"Goodnight Sweet Possums - From ""Ice Age The Meltdown""",John Powell,50.0,48466.0,False,63.0,301226.0,Soundtrack,2006,compilation,0.81,Medium,0,0,0.3312360202357471
Gooey,Glass Animals,68.0,289306.0,False,73.0,4568462.0,Unknown,2014,album,4.82,High,1,0,0.1858180779389757
Goosebumps - Remix,Travis Scott,73.0,162802.0,True,89.0,41131037.0,Rap,2021,single,2.71,High,1,1,0.13799042796622948
Gorgeous,Taylor Swift,74.0,209680.0,False,100.0,145443567.0,Unknown,2017,album,3.49,High,1,1,0.23723352591393135
"Gortoz A Ran - From ""Black Hawk Down""",Denez Prigent,49.0,351880.0,False,39.0,30106.0,Celtic,2000,album,5.86,Medium,0,0,0.5791102574465163
Got Me Started,Troye Sivan,68.0,198448.0,True,72.0,9463246.0,Unknown,2023,album,3.31,High,1,0,0.15889492606458272
Goth,Sidewalks and Skeletons,76.0,207120.0,False,62.0,457277.0,Witch House,2015,album,3.45,High,1,0,0.2732290511434882
Goth (Slowed + Reverb),Sidewalks and Skeletons,69.0,252628.0,False,62.0,457277.0,Witch House,2023,single,4.21,High,1,0,0.2827586759321239
Gothic Castle Gates,Andrei Krylov,0.0,203735.0,False,40.0,25945.0,Medieval,2024,album,3.4,Low,0,0,0.5380929629589709
Gotta Be You,One Direction,62.0,244506.0,False,83.0,40273571.0,Unknown,2012,album,4.08,High,0,1,0.14986542034889017
Government Hooker,Lady Gaga,67.0,254266.0,False,89.0,42275793.0,Art Pop,2011,album,4.24,High,1,1,0.15385912961744566
Grace,Lewis Capaldi,67.0,185657.0,False,79.0,14043382.0,Soft Pop,2019,album,3.09,High,1,1,0.10900754455753685
Grammys,Drake,58.0,220426.0,True,95.0,103039388.0,Rap,2016,album,3.67,Medium,0,1,0.19898578774315906
Granite,Sleep Token,71.0,225426.0,False,78.0,2822145.0,Progressive Metal,2023,album,3.76,High,1,1,0.09923268342593906
"Granted - From ""High School Musical: The Musical: The Series (Season 2)""",Olivia Rodrigo,44.0,154040.0,False,84.0,49050008.0,Unknown,2021,single,2.57,Medium,0,1,0.15186569480843617
Grapejuice,Harry Styles,65.0,191958.0,False,80.0,34130771.0,Unknown,2022,album,3.2,High,0,1,0.13929404383152993
Grasslands Vivarium,chuck e. myers 'sea',41.0,267026.0,False,41.0,2311.0,Unknown,2023,album,4.45,Medium,0,0,0.610429116910495
Graveyard,Halsey,0.0,181805.0,False,80.0,22394475.0,Unknown,2019,single,3.03,Low,0,1,0.12148488820920325
Gravity,Two Feet,45.0,130645.0,False,67.0,2177612.0,Unknown,2022,album,2.18,Medium,0,0,0.21752141744259285
"Gravity Falls Main Title Theme (from ""Gravity Falls"")",Brad Breeck,48.0,41493.0,False,41.0,23039.0,Unknown,2013,single,0.69,Medium,0,0,0.5673251512258546
Gray's Theme,Yasuharu Takanashi,30.0,131320.0,False,58.0,111922.0,Anime,2017,album,2.19,Low,0,0,0.3527710822781974
Great Summer - Soundtrack Version Genre Alternative,Vance Joy,24.0,222600.0,False,74.0,3482109.0,Folk Pop,2015,compilation,3.71,Low,0,0,0.1349303347960448
Great Tomorrow,Kxng Leó,3.0,133140.0,False,1.0,177.0,Unknown,2025,single,2.22,Low,0,0,1.0115486522402002
Greatest Change,Jeremy Zuckerman,31.0,315853.0,False,43.0,23550.0,Unknown,2013,album,5.26,Medium,0,0,0.5375161690686593
Greatest Day,Take That,55.0,239320.0,False,63.0,1441836.0,Unknown,2008,album,3.99,Medium,0,0,0.2514428168836369
Greedy,Ariana Grande,67.0,214906.0,False,90.0,107401919.0,Pop,2016,album,3.58,High,1,1,0.1856915351448275
Greedy,MARSTEREON,49.0,124434.0,False,51.0,2385.0,Deep House,2025,single,2.07,Medium,0,0,0.5373597257884015
Green,Todrick Hall,0.0,180420.0,False,49.0,435367.0,Unknown,2016,album,3.01,Low,0,0,0.3964627370061305
Green Light,Lorde,75.0,234652.0,False,80.0,10541250.0,Unknown,2017,album,3.91,High,1,1,0.10441384418235347
Greenlight,Tate McRae,65.0,165094.0,True,88.0,9245509.0,Unknown,2025,album,2.75,High,0,1,0.06410587581865879
Greetings from Califournia,The Neighbourhood,56.0,244040.0,False,83.0,21606569.0,Unknown,2015,album,4.07,Medium,0,1,0.12205882522002906
Grenade,Bruno Mars,78.5,222091.0,False,89.5,75473845.5,Unknown,2010,album,3.7,High,1,1,0.1682765922231592
Grey,Two Feet,46.0,202173.0,False,67.0,2177447.0,Unknown,2020,album,3.37,Medium,0,0,0.20193394765372644
Groupie Love (feat. A$AP Rocky),Lana Del Rey,62.0,264037.0,True,88.0,51821190.0,Unknown,2017,album,4.4,High,0,1,0.16848250095747236
Growing Up,LIL TAY,28.0,233139.0,True,22.0,26987.0,Unknown,2024,single,3.89,Low,0,0,0.7017099415005806
Guacamayo,Danit,53.0,408911.0,False,55.0,274288.0,Unknown,2017,album,6.82,Medium,0,0,0.4434909742793304
Gucci Gang,Lil Pump,59.0,124055.0,True,61.0,7569701.0,Unknown,2017,album,2.07,Medium,0,0,0.27804427768430345
Guess featuring billie eilish,Charli xcx,68.0,143330.0,False,82.0,6317575.333333333,Hyperpop,2024,single,2.39,High,1,1,0.08779258292632715
Guetto,MONYQ,14.0,404761.0,False,4.0,41.0,Unknown,2020,single,6.75,Low,0,0,1.0611404505310982
Guilty All the Same (feat. Rakim),Linkin Park,57.0,355120.0,False,88.0,31785695.0,Nu Metal,2014,album,5.92,Medium,0,1,0.23691763163295615
Guilty Pleasure,Chappell Roan,62.0,224583.0,False,82.0,7305071.0,Unknown,2023,album,3.74,High,0,1,0.07381881570398874
Guilty as Sin?,Taylor Swift,73.5,254365.0,False,100.0,145442846.0,Unknown,2024,album,4.24,High,1,1,0.24863317233377163
Guilty of Being Innocent of Being Jack Sparrow,Hans Zimmer,0.0,102533.0,False,77.0,4777574.0,Soundtrack,2011,album,1.71,Low,0,1,0.15517448552393878
Gun,Emilíana Torrini,34.0,345706.0,False,48.0,219086.0,Trip Hop,2008,album,5.76,Medium,0,0,0.4599820256926073
Gunpowder & Lead,Miranda Lambert,65.0,191693.0,False,66.0,3708746.0,Country,2007,album,3.19,High,0,0,0.21004780486822516
Guns And Roses,Lana Del Rey,58.0,270640.0,False,88.0,51821190.0,Unknown,2014,album,4.51,Medium,0,1,0.17310568858433034
Guy For That (Feat. Luke Combs),Post Malone,76.0,164011.0,False,85.0,47716988.0,Unknown,2024,album,2.73,High,1,1,0.14505301664165834
Gym Class,Lil Peep,67.0,217000.0,True,82.0,15695162.0,Emo Rap,2016,single,3.62,High,1,1,0.09799635702368044
Gypsy Woman,Hilary Duff,33.0,194560.0,False,55.0,2354296.0,Unknown,2007,album,3.24,Medium,0,0,0.3207467253405726
H i j o D e L a L u n a (Orchestra),ExtraaaVibe,0.0,156090.0,False,9.0,647.0,Unknown,2022,single,2.6,Low,0,0,0.9058728235260219
H.O.L.Y.,Florida Georgia Line,0.0,196960.0,False,70.0,5588772.0,Country,2022,compilation,3.28,Low,0,0,0.17173024804130588
HAUNTED,Isabel LaRosa,61.0,137851.0,True,71.0,2570848.0,Unknown,2022,single,2.3,High,0,0,0.17639711131387412
HDMI,BONES,69.0,139440.0,True,71.0,1958141.0,Cloud Rap,2014,album,2.32,High,1,0,0.17777505180233422
HEARTBEAT,Isabel LaRosa,64.0,124959.0,False,71.0,2569728.0,Unknown,2022,single,2.08,High,0,0,0.18397354559472665
HEARTBREAK SZN,PRAX,32.0,173714.0,True,23.0,1982.0,Unknown,2025,single,2.9,Medium,0,0,0.7543866189857309
HEATED,Beyoncé,66.0,260769.0,True,84.0,41172203.0,Unknown,2022,album,4.35,High,0,1,0.15866627030795977
HELLO,Chris Gold,29.0,122495.0,False,21.0,3925.0,Unknown,2024,single,2.04,Low,0,0,0.7584731554973543
HELP,Isabel LaRosa,55.0,136000.0,False,71.0,2571784.0,Unknown,2022,single,2.27,Medium,0,0,0.17735221334104703
HIBIKI,Bad Bunny,72.0,208000.0,True,95.0,102500980.0,Reggaeton,2023,album,3.47,High,1,1,0.19676299341262699
HIGHEST IN THE ROOM,Travis Scott,83.0,175720.0,True,89.0,41131037.0,Rap,2019,single,2.93,High,1,1,0.1339759211237624
HISS,Megan Thee Stallion,59.5,192818.0,True,76.0,10889746.0,Unknown,2024,single,3.21,Medium,0,1,0.1251349225845876
HONEY (ARE U COMING?),Måneskin,68.0,167276.0,False,76.0,10637574.0,Unknown,2023,album,2.79,High,1,1,0.12923915685889334
HOT TO GO!,Chappell Roan,76.0,184841.0,False,82.0,7299563.0,Unknown,2023,album,3.08,High,1,1,0.06419010383863194
HOTEL LOBBY (Unc & Phew),Quavo,63.0,142657.0,True,76.0,8079123.0,Unknown,2022,single,2.38,High,0,1,0.13557915377367288
HOUSTONFORNICATION,Travis Scott,67.0,217828.0,True,89.0,41131037.0,Rap,2018,album,3.63,High,1,1,0.13520502649401103
HUMBLE.,Kendrick Lamar,43.0,177000.0,True,89.0,44577310.0,Hip Hop,2017,album,2.95,Medium,0,1,0.13788646107984098
HUSH,Ari Abdul,54.0,190946.0,False,66.0,754907.0,Dark R&B,2022,single,3.18,Medium,0,0,0.2256299063566163
Habebna,Ahmed Saad,40.0,248520.0,False,61.0,6382603.0,Mahraganat,2025,album,4.14,Medium,0,0,0.2708471522047157
Habibi,Allison Amber Hage,27.0,169990.0,False,18.0,69.0,Unknown,2025,single,2.83,Low,0,0,0.8996412470432965
Habibi - Albanian Remix,Ricky Rich,69.0,129589.0,False,57.0,251449.0,Unknown,2021,single,2.16,High,1,0,0.3416680696162049
Habits,Genevieve Stokes,0.0,136733.0,False,49.0,135787.0,Unknown,2022,single,2.28,Low,0,0,0.4242657397537338
Habits (Stay High),Tove Lo,75.5,209160.0,False,71.5,3676851.0,Unknown,2014,album,3.49,High,1,0,0.156197495777166
Habitual Love,Okay Kaya,40.0,198960.0,True,43.0,124259.0,Art Pop,2018,album,3.32,Medium,0,0,0.47482205296698243
Hachikō,Fujii Kaze,59.0,270497.0,False,74.0,4571036.0,J-Pop,2025,single,4.51,Medium,0,0,0.1631238325851874
Had Some Drinks,Two Feet,30.0,140973.0,True,67.0,2177276.5,Unknown,2017,single,2.35,Low,0,0,0.2129729315944749
Hagrid the Professor,John Williams,44.0,119466.0,False,70.0,1604690.0,Soundtrack,2004,compilation,1.99,Medium,0,0,0.1997945323979179
Hail Mary,Makaveli,68.0,309800.0,True,55.0,3474128.0,Old School Hip Hop,1996,album,5.16,High,1,0,0.3523930654387932
Hailie's Song,Eminem,64.0,320640.0,True,88.0,104584370.0,Rap,2002,album,5.34,High,0,1,0.24195430387574274
"Haircut - From ""Mulan""/Score",Jerry Goldsmith,43.0,78986.0,False,50.0,107463.0,Soundtrack,1998,compilation,1.32,Medium,0,0,0.43967451917919953
Half A Man,Dean Lewis,76.0,179120.0,False,75.0,4156314.0,Unknown,2019,album,2.99,High,1,1,0.12181643879068166
Half The World Away,AURORA,36.0,198133.0,False,72.0,4694955.0,Norwegian Pop,2016,album,3.3,Medium,0,0,0.150803752381665
Halftime,Nas,58.0,260799.0,True,71.0,4290840.0,East Coast Hip Hop,1994,album,4.35,Medium,0,0,0.1816054736772653
Hall of Fame (feat. will.i.am),The Script,73.5,202533.0,False,74.0,8810672.0,Unknown,2012,album,3.38,High,1,0,0.13911318462831238
Hallelujah,Leonard Cohen,63.0,277160.0,False,63.0,3701043.0,Singer-Songwriter,1984,album,4.62,High,0,0,0.2624045259960851
Halley's Comet,Billie Eilish,78.0,234761.0,False,90.0,118692183.0,Unknown,2021,album,3.91,High,1,1,0.19597934101142714
Halloween Theme - Main Title,John Carpenter,68.0,175333.0,False,57.0,158739.0,Unknown,2010,album,2.92,High,1,0,0.3434309235329923
Hallucinate,Dua Lipa,50.0,208505.0,False,85.0,46886554.0,Pop,2020,album,3.48,Medium,0,1,0.13995235891199834
Hallucinations,PVRIS,47.0,223213.0,False,58.0,719836.0,Unknown,2020,album,3.72,Medium,0,0,0.3044211530160359
Halo,Beyoncé,73.5,261400.0,False,84.0,41176723.0,Unknown,2008,album,4.36,High,1,1,0.15908569409626963
Halo Theme Mjolnir Mix,Martin O'Donnell,0.0,251493.0,False,56.0,106730.0,Soundtrack,2016,compilation,4.19,Low,0,0,0.3690553895053763
Hammock Therapy,Shpongle,39.0,135786.0,False,42.0,315612.0,Psytrance,2017,album,2.26,Medium,0,0,0.47408797285378573
Hand In My Pocket,Alanis Morissette,0.0,218173.0,True,67.0,3178420.0,Unknown,2018,compilation,3.64,Low,0,0,0.20243557905401452
Hand of Fate II (The Beginning),Jeff van Dyck,36.0,203035.0,False,39.0,9735.0,Japanese Classical,2017,album,3.38,Medium,0,0,0.5736060725958415
Handlebars (feat. Dua Lipa),JENNIE,75.0,184698.0,True,81.0,12320084.0,K-Pop,2025,album,3.08,High,1,1,0.09016962310705862
Hands To Myself,Selena Gomez,66.0,200680.0,False,81.0,53260584.0,Unknown,2015,album,3.34,High,0,1,0.1562478620723599
Hands in the Air (feat. Ludacris),Miley Cyrus,42.0,202373.0,True,81.0,26561582.0,Unknown,2013,album,3.37,Medium,0,1,0.12312299281354276
Handstand,Miley Cyrus,46.0,205240.0,True,81.0,26558356.0,Unknown,2023,album,3.42,Medium,0,1,0.12348871578162995
Hang on to Your Love,Sade,71.0,270466.0,False,77.0,5111573.0,Unknown,1994,compilation,4.51,High,1,1,0.14108301667646383
Hanging With Wolves,Lil Durk,55.0,205893.0,True,78.0,9504357.0,Chicago Drill,2022,single,3.43,Medium,0,1,0.10514767024594845
Hangman Jury,Aerosmith,40.0,333200.0,False,75.0,16043117.0,Classic Rock,1987,album,5.55,Medium,0,1,0.2288274812443559
Hangover,PSY,44.0,236773.0,False,62.0,1819643.0,K-Pop,2014,single,3.95,Medium,0,0,0.2583488235871283
Hanna vs Marissa,The Chemical Brothers,11.0,106333.0,False,61.0,2246231.0,Big Beat,2011,album,1.77,Low,0,0,0.28453614450871545
Happen To Me,Russell Dickerson,59.0,183615.0,False,65.0,587206.0,Country,2025,single,3.06,Medium,0,0,0.24033296506401441
Happier,Ed Sheeran,75.0,207520.0,False,88.0,122773292.0,Soft Pop,2017,album,3.46,High,1,1,0.18951658225635226
Happier,Marshmello,45.5,214289.0,False,80.0,34476607.0,Edm,2018,single,3.57,Medium,0,1,0.14200774809705394
Happier Than Ever,Billie Eilish,84.0,298899.0,True,90.0,118728633.0,Unknown,2021,album,4.98,High,1,1,0.23162282769648498
Happier Than Ever - Edit,Billie Eilish,70.0,151444.0,True,90.0,118692183.0,Unknown,2021,single,2.52,High,1,1,0.19702414256928882
Happiest Year,Jaymes Young,72.0,228442.0,False,64.0,1041835.0,Unknown,2022,album,3.81,High,1,0,0.2430572135968341
Happiness Is Simple,Simon Franglen,42.0,142128.0,False,42.0,19349.0,Unknown,2022,compilation,2.37,Medium,0,0,0.5328006559586331
Happiness is a butterfly,Lana Del Rey,73.0,272485.0,False,88.0,51773650.0,Unknown,2019,album,4.54,High,1,1,0.17437650898269388
Happy,Pharrell Williams,6.0,233305.0,False,79.0,5315301.0,Unknown,2013,compilation,3.89,Low,0,1,0.09672818058210782
"Happy - From ""Despicable Me 2""",Pharrell Williams,79.0,233306.0,False,79.0,5315301.0,Unknown,2014,album,3.89,High,1,1,0.09672818058210782
Happy For You,RIELL,38.0,170892.0,False,52.0,78451.0,Unknown,2023,single,2.85,Medium,0,0,0.40564056685891664
Happy Idiot,TV On The Radio,60.0,183002.0,False,55.0,688032.0,Indie Rock,2014,album,3.05,Medium,0,0,0.3320216673176944
Happy Mississippi,Gary O'Slide,5.0,97752.0,False,30.0,5446.0,Southern Gothic,2021,album,1.63,Low,0,0,0.67754902238381
Happy Then,AKI,48.0,123500.0,False,45.0,754.0,Unknown,2025,single,2.06,Medium,0,0,0.6221172709518132
Hard 2 Find,Riff Raff,4.0,153142.0,True,48.0,193302.0,Unknown,2025,single,2.55,Low,0,0,0.4229617407329679
Hard Luck,Black Pistol Fire,38.0,157280.0,False,48.0,234627.0,Blues Rock,2016,album,2.62,Medium,0,0,0.4186507862673856
Hard Times,Paramore,78.0,182693.0,False,79.0,9792848.0,Pop Punk,2017,album,3.04,High,1,1,0.0977150803456513
Hard Workin' Man,Brooks & Dunn,62.0,178493.0,False,70.0,3336633.0,Country,1993,album,2.97,High,0,0,0.171294267529271
Hardcore High,Juju,48.0,184407.0,False,56.0,596698.0,German Hip Hop,2019,album,3.07,Medium,0,0,0.3244635655894779
Harleys In Hawaii,Katy Perry,74.5,185647.5,False,83.0,38385499.0,Pop,2019,single,3.09,High,1,1,0.13330529662460022
Harp 2,Robert L. Euvino,22.0,94615.0,False,33.0,4141.0,Medieval,2016,album,1.58,Low,0,0,0.661058466296706
"Harry & Hermione (""Harry Potter & The Half-Blood Prince"")",Nicholas Hooper,0.0,172653.0,False,56.0,55561.0,Soundtrack,2009,album,2.88,Low,0,0,0.38183025736409687
Harry in Winter,Patrick Doyle,56.0,174440.0,False,55.0,97044.0,Soundtrack,2005,compilation,2.91,Medium,0,0,0.37380005522705456
Harvest Dawn,Jeremy Soule,57.0,171441.0,False,65.0,189122.0,Medieval,2006,album,2.86,Medium,0,0,0.27129048642908604
Hate Me,Ellie Goulding,78.0,188066.0,False,78.0,13209377.0,Unknown,2020,album,3.13,High,1,1,0.11425988165507008
Hate Me - og version,Lil Peep,44.0,238666.0,True,82.0,15684530.0,Emo Rap,2024,single,3.98,Medium,0,1,0.10945190475973791
Hate Yourself,TV Girl,66.0,213760.0,False,79.0,12552680.0,Unknown,2014,album,3.56,High,0,1,0.10731724754348786
Haunted,Beyoncé,74.0,369040.0,True,84.0,41172203.0,Unknown,2014,album,6.15,High,1,1,0.26062570415346314
Haunted,Taylor Swift,37.0,243746.5,False,100.0,145442846.0,Unknown,2017,album,4.06,Medium,0,1,0.24470997457660787
Havana (feat. Young Thug),Camila Cabello,41.0,217101.0,False,78.0,35576126.0,Unknown,2018,album,3.62,Medium,0,1,0.15486340143535965
Havana - Slowed,Lucasta,31.0,188577.0,False,32.0,637.0,Unknown,2024,single,3.14,Medium,0,0,0.7163123350199313
Have Mercy,Chlöe,64.0,148778.0,True,56.0,653844.0,Unknown,2021,single,2.48,High,0,0,0.32805261145916637
Have The Heart (Feat. Dolly Parton),Post Malone,56.0,183333.0,False,86.0,47722935.0,Unknown,2024,album,3.06,Medium,0,1,0.13927291074524256
Have You Ever Seen The Rain,Creedence Clearwater Revival,85.0,160133.0,False,77.0,7945600.0,Classic Rock,1970,album,2.67,High,1,1,0.11728119050490961
Have You Ever Seen The Rain,Rod Stewart,64.0,192146.0,False,72.0,5563752.0,Soft Rock,2006,album,3.2,High,0,0,0.1519204362750445
